  -8.0466569e-02  -7.6325473e-02  -6.4328416e-02  -4.5710221e-02  -2.2387205e-02   3.2400620e-03   2.8533839e-02   5.0890709e-02   6.8009546e-02   7.8128356e-02   8.0205640e-02   7.4027589e-02   6.0230092e-02   4.0233284e-02   1.6095381e-02  -9.6991731e-03  -3.4495419e-02  -5.5741152e-02  -7.1249608e-02  -7.9424548e-02  -7.9424548e-02  -7.1249608e-02  -5.5741152e-02  -3.4495419e-02  -9.6991731e-03   1.6095381e-02   4.0233284e-02   6.0230092e-02   7.4027589e-02   8.0205640e-02   7.8128356e-02   6.8009546e-02   5.0890709e-02   2.8533839e-02   3.2400620e-03  -2.2387205e-02  -4.5710221e-02  -6.4328416e-02  -7.6325473e-02  -8.0466569e-02
  -3.9196661e-01  -3.7179461e-01  -3.1335487e-01  -2.2266241e-01  -1.0905196e-01   1.5782904e-02   1.3899328e-01   2.4789747e-01   3.3128629e-01   3.8057677e-01   3.9069558e-01   3.6060122e-01   2.9339122e-01   1.9598330e-01   7.8403393e-02  -4.7246354e-02  -1.6803317e-01  -2.7152482e-01  -3.4706920e-01  -3.8689075e-01  -3.8689075e-01  -3.4706920e-01  -2.7152482e-01  -1.6803317e-01  -4.7246354e-02   7.8403393e-02   1.9598330e-01   2.9339122e-01   3.6060122e-01   3.9069558e-01   3.8057677e-01   3.3128629e-01   2.4789747e-01   1.3899328e-01   1.5782904e-02  -1.0905196e-01  -2.2266241e-01  -3.1335487e-01  -3.7179461e-01  -3.9196661e-01
  -6.6312266e-01  -6.2899601e-01  -5.3012861e-01  -3.7669660e-01  -1.8449230e-01   2.6701257e-02   2.3514654e-01   4.1938886e-01   5.6046470e-01   6.4385352e-01   6.6097236e-01   6.1005921e-01   4.9635444e-01   3.3156133e-01   1.3264157e-01  -7.9930604e-02  -2.8427575e-01  -4.5936121e-01  -5.8716595e-01  -6.5453539e-01  -6.5453539e-01  -5.8716595e-01  -4.5936121e-01  -2.8427575e-01  -7.9930604e-02   1.3264157e-01   3.3156133e-01   4.9635444e-01   6.1005921e-01   6.6097236e-01   6.4385352e-01   5.6046470e-01   4.1938886e-01   2.3514654e-01   2.6701257e-02  -1.8449230e-01  -3.7669660e-01  -5.3012861e-01  -6.2899601e-01  -6.6312266e-01
  -8.6602540e-01  -8.2145666e-01  -6.9233774e-01  -4.9195850e-01  -2.4094339e-01   3.4871327e-02   3.0709684e-01   5.4771376e-01   7.3195609e-01   8.4086028e-01   8.6321715e-01   7.9672557e-01   6.4822932e-01   4.3301270e-01   1.7322733e-01  -1.0438783e-01  -3.7125865e-01  -5.9991689e-01  -7.6682741e-01  -8.5481060e-01  -8.5481060e-01  -7.6682741e-01  -5.9991689e-01  -3.7125865e-01  -1.0438783e-01   1.7322733e-01   4.3301270e-01   6.4822932e-01   7.9672557e-01   8.6321715e-01   8.4086028e-01   7.3195609e-01   5.4771376e-01   3.0709684e-01   3.4871327e-02  -2.4094339e-01  -4.9195850e-01  -6.9233774e-01  -8.2145666e-01  -8.6602540e-01
  -9.7979065e-01  -9.2936714e-01  -7.8328655e-01  -5.5658453e-01  -2.7259487e-01   3.9452192e-02   3.4743855e-01   6.1966407e-01   8.2810935e-01   9.5131972e-01   9.7661349e-01   9.0138726e-01   7.3338383e-01   4.8989533e-01   1.9598330e-01  -1.1810071e-01  -4.2002896e-01  -6.7872485e-01  -8.6756154e-01  -9.6710262e-01  -9.6710262e-01  -8.6756154e-01  -6.7872485e-01  -4.2002896e-01  -1.1810071e-01   1.9598330e-01   4.8989533e-01   7.3338383e-01   9.0138726e-01   9.7661349e-01   9.5131972e-01   8.2810935e-01   6.1966407e-01   3.4743855e-01   3.9452192e-02  -2.7259487e-01  -5.5658453e-01  -7.8328655e-01  -9.2936714e-01  -9.7979065e-01
  -9.9270887e-01  -9.4162054e-01  -7.9361393e-01  -5.6392292e-01  -2.7618895e-01   3.9972356e-02   3.5201942e-01   6.2783414e-01   8.3902770e-01   9.6386256e-01   9.8948983e-01   9.1327176e-01   7.4305326e-01   4.9635444e-01   1.9856728e-01  -1.1965783e-01  -4.2556691e-01  -6.8767361e-01  -8.7900005e-01  -9.7985355e-01  -9.7985355e-01  -8.7900005e-01  -6.8767361e-01  -4.2556691e-01  -1.1965783e-01   1.9856728e-01   4.9635444e-01   7.4305326e-01   9.1327176e-01   9.8948983e-01   9.6386256e-01   8.3902770e-01   6.2783414e-01   3.5201942e-01   3.9972356e-02  -2.7618895e-01  -5.6392292e-01  -7.9361393e-01  -9.4162054e-01  -9.9270887e-01
  -9.0345043e-01  -8.5695566e-01  -7.2225691e-01  -5.1321834e-01  -2.5135569e-01   3.6378281e-02   3.2036794e-01   5.7138305e-01   7.6358735e-01   8.7719781e-01   9.0052082e-01   8.3115583e-01   6.7624236e-01   4.5172522e-01   1.8071330e-01  -1.0889892e-01  -3.8730248e-01  -6.2584212e-01  -7.9996563e-01  -8.9175099e-01  -8.9175099e-01  -7.9996563e-01  -6.2584212e-01  -3.8730248e-01  -1.0889892e-01   1.8071330e-01   4.5172522e-01   6.7624236e-01   8.3115583e-01   9.0052082e-01   8.7719781e-01   7.6358735e-01   5.7138305e-01   3.2036794e-01   3.6378281e-02  -2.5135569e-01  -5.1321834e-01  -7.2225691e-01  -8.5695566e-01  -9.0345043e-01
  -7.2120245e-01  -6.8408680e-01  -5.7656008e-01  -4.0968969e-01  -2.0065112e-01   2.9039895e-02   2.5574191e-01   4.5612115e-01   6.0955316e-01   7.0024561e-01   7.1886381e-01   6.6349143e-01   5.3982778e-01   3.6060122e-01   1.4425902e-01  -8.6931349e-02  -3.0917412e-01  -4.9959450e-01  -6.3859305e-01  -7.1186307e-01  -7.1186307e-01  -6.3859305e-01  -4.9959450e-01  -3.0917412e-01  -8.6931349e-02   1.4425902e-01   3.6060122e-01   5.3982778e-01   6.6349143e-01   7.1886381e-01   7.0024561e-01   6.0955316e-01   4.5612115e-01   2.5574191e-01   2.9039895e-02  -2.0065112e-01  -4.0968969e-01  -5.7656008e-01  -6.8408680e-01  -7.2120245e-01
  -4.6472317e-01  -4.4080686e-01  -3.7151958e-01  -2.6399285e-01  -1.2929410e-01   1.8712515e-02   1.6479311e-01   2.9391202e-01   3.9277942e-01   4.5121916e-01   4.6321622e-01   4.2753577e-01   3.4785029e-01   2.3236159e-01   9.2956575e-02  -5.6016188e-02  -1.9922337e-01  -3.2192506e-01  -4.1149193e-01  -4.5870513e-01  -4.5870513e-01  -4.1149193e-01  -3.2192506e-01  -1.9922337e-01  -5.6016188e-02   9.2956575e-02   2.3236159e-01   3.4785029e-01   4.2753577e-01   4.6321622e-01   4.5121916e-01   3.9277942e-01   2.9391202e-01   1.6479311e-01   1.8712515e-02  -1.2929410e-01  -2.6399285e-01  -3.7151958e-01  -4.4080686e-01  -4.6472317e-01
  -1.6041128e-01  -1.5215595e-01  -1.2823964e-01  -9.1123994e-02  -4.4629220e-02   6.4591110e-03   5.6882624e-02   1.0145137e-01   1.3557802e-01   1.5575002e-01   1.5989112e-01   1.4757508e-01   1.2006957e-01   8.0205640e-02   3.2086378e-02  -1.9335443e-02  -6.8767123e-02  -1.1112080e-01  -1.4203714e-01  -1.5833400e-01  -1.5833400e-01  -1.4203714e-01  -1.1112080e-01  -6.8767123e-02  -1.9335443e-02   3.2086378e-02   8.0205640e-02   1.2006957e-01   1.4757508e-01   1.5989112e-01   1.5575002e-01   1.3557802e-01   1.0145137e-01   5.6882624e-02   6.4591110e-03  -4.4629220e-02  -9.1123994e-02  -1.2823964e-01  -1.5215595e-01  -1.6041128e-01
   1.6041128e-01   1.5215595e-01   1.2823964e-01   9.1123994e-02   4.4629220e-02  -6.4591110e-03  -5.6882624e-02  -1.0145137e-01  -1.3557802e-01  -1.5575002e-01  -1.5989112e-01  -1.4757508e-01  -1.2006957e-01  -8.0205640e-02  -3.2086378e-02   1.9335443e-02   6.8767123e-02   1.1112080e-01   1.4203714e-01   1.5833400e-01   1.5833400e-01   1.4203714e-01   1.1112080e-01   6.8767123e-02   1.9335443e-02  -3.2086378e-02  -8.0205640e-02  -1.2006957e-01  -1.4757508e-01  -1.5989112e-01  -1.5575002e-01  -1.3557802e-01  -1.0145137e-01  -5.6882624e-02  -6.4591110e-03   4.4629220e-02   9.1123994e-02   1.2823964e-01   1.5215595e-01   1.6041128e-01
   4.6472317e-01   4.4080686e-01   3.7151958e-01   2.6399285e-01   1.2929410e-01  -1.8712515e-02  -1.6479311e-01  -2.9391202e-01  -3.9277942e-01  -4.5121916e-01  -4.6321622e-01  -4.2753577e-01  -3.4785029e-01  -2.3236159e-01  -9.2956575e-02   5.6016188e-02   1.9922337e-01   3.2192506e-01   4.1149193e-01   4.5870513e-01   4.5870513e-01   4.1149193e-01   3.2192506e-01   1.9922337e-01   5.6016188e-02  -9.2956575e-02  -2.3236159e-01  -3.4785029e-01  -4.2753577e-01  -4.6321622e-01  -4.5121916e-01  -3.9277942e-01  -2.9391202e-01  -1.6479311e-01  -1.8712515e-02   1.2929410e-01   2.6399285e-01   3.7151958e-01   4.4080686e-01   4.6472317e-01
   7.2120245e-01   6.8408680e-01   5.7656008e-01   4.0968969e-01   2.0065112e-01  -2.9039895e-02  -2.5574191e-01  -4.5612115e-01  -6.0955316e-01  -7.0024561e-01  -7.1886381e-01  -6.6349143e-01  -5.3982778e-01  -3.6060122e-01  -1.4425902e-01   8.6931349e-02   3.0917412e-01   4.9959450e-01   6.3859305e-01   7.1186307e-01   7.1186307e-01   6.3859305e-01   4.9959450e-01   3.0917412e-01   8.6931349e-02  -1.4425902e-01  -3.6060122e-01  -5.3982778e-01  -6.6349143e-01  -7.1886381e-01  -7.0024561e-01  -6.0955316e-01  -4.5612115e-01  -2.5574191e-01  -2.9039895e-02   2.0065112e-01   4.0968969e-01   5.7656008e-01   6.8408680e-01   7.2120245e-01
   9.0345043e-01   8.5695566e-01   7.2225691e-01   5.1321834e-01   2.5135569e-01  -3.6378281e-02  -3.2036794e-01  -5.7138305e-01  -7.6358735e-01  -8.7719781e-01  -9.0052082e-01  -8.3115583e-01  -6.7624236e-01  -4.5172522e-01  -1.8071330e-01   1.0889892e-01   3.8730248e-01   6.2584212e-01   7.9996563e-01   8.9175099e-01   8.9175099e-01   7.9996563e-01   6.2584212e-01   3.8730248e-01   1.0889892e-01  -1.8071330e-01  -4.5172522e-01  -6.7624236e-01  -8.3115583e-01  -9.0052082e-01  -8.7719781e-01  -7.6358735e-01  -5.7138305e-01  -3.2036794e-01  -3.6378281e-02   2.5135569e-01   5.1321834e-01   7.2225691e-01   8.5695566e-01   9.0345043e-01
   9.9270887e-01   9.4162054e-01   7.9361393e-01   5.6392292e-01   2.7618895e-01  -3.9972356e-02  -3.5201942e-01  -6.2783414e-01  -8.3902770e-01  -9.6386256e-01  -9.8948983e-01  -9.1327176e-01  -7.4305326e-01  -4.9635444e-01  -1.9856728e-01   1.1965783e-01   4.2556691e-01   6.8767361e-01   8.7900005e-01   9.7985355e-01   9.7985355e-01   8.7900005e-01   6.8767361e-01   4.2556691e-01   1.1965783e-01  -1.9856728e-01  -4.9635444e-01  -7.4305326e-01  -9.1327176e-01  -9.8948983e-01  -9.6386256e-01  -8.3902770e-01  -6.2783414e-01  -3.5201942e-01  -3.9972356e-02   2.7618895e-01   5.6392292e-01   7.9361393e-01   9.4162054e-01   9.9270887e-01
   9.7979065e-01   9.2936714e-01   7.8328655e-01   5.5658453e-01   2.7259487e-01  -3.9452192e-02  -3.4743855e-01  -6.1966407e-01  -8.2810935e-01  -9.5131972e-01  -9.7661349e-01  -9.0138726e-01  -7.3338383e-01  -4.8989533e-01  -1.9598330e-01   1.1810071e-01   4.2002896e-01   6.7872485e-01   8.6756154e-01   9.6710262e-01   9.6710262e-01   8.6756154e-01   6.7872485e-01   4.2002896e-01   1.1810071e-01  -1.9598330e-01  -4.8989533e-01  -7.3338383e-01  -9.0138726e-01  -9.7661349e-01  -9.5131972e-01  -8.2810935e-01  -6.1966407e-01  -3.4743855e-01  -3.9452192e-02   2.7259487e-01   5.5658453e-01   7.8328655e-01   9.2936714e-01   9.7979065e-01
   8.6602540e-01   8.2145666e-01   6.9233774e-01   4.9195850e-01   2.4094339e-01  -3.4871327e-02  -3.0709684e-01  -5.4771376e-01  -7.3195609e-01  -8.4086028e-01  -8.6321715e-01  -7.9672557e-01  -6.4822932e-01  -4.3301270e-01  -1.7322733e-01   1.0438783e-01   3.7125865e-01   5.9991689e-01   7.6682741e-01   8.5481060e-01   8.5481060e-01   7.6682741e-01   5.9991689e-01   3.7125865e-01   1.0438783e-01  -1.7322733e-01  -4.3301270e-01  -6.4822932e-01  -7.9672557e-01  -8.6321715e-01  -8.4086028e-01  -7.3195609e-01  -5.4771376e-01  -3.0709684e-01  -3.4871327e-02   2.4094339e-01   4.9195850e-01   6.9233774e-01   8.2145666e-01   8.6602540e-01
   6.6312266e-01   6.2899601e-01   5.3012861e-01   3.7669660e-01   1.8449230e-01  -2.6701257e-02  -2.3514654e-01  -4.1938886e-01  -5.6046470e-01  -6.4385352e-01  -6.6097236e-01  -6.1005921e-01  -4.9635444e-01  -3.3156133e-01  -1.3264157e-01   7.9930604e-02   2.8427575e-01   4.5936121e-01   5.8716595e-01   6.5453539e-01   6.5453539e-01   5.8716595e-01   4.5936121e-01   2.8427575e-01   7.9930604e-02  -1.3264157e-01  -3.3156133e-01  -4.9635444e-01  -6.1005921e-01  -6.6097236e-01  -6.4385352e-01  -5.6046470e-01  -4.1938886e-01  -2.3514654e-01  -2.6701257e-02   1.8449230e-01   3.7669660e-01   5.3012861e-01   6.2899601e-01   6.6312266e-01
   3.9196661e-01   3.7179461e-01   3.1335487e-01   2.2266241e-01   1.0905196e-01  -1.5782904e-02  -1.3899328e-01  -2.4789747e-01  -3.3128629e-01  -3.8057677e-01  -3.9069558e-01  -3.6060122e-01  -2.9339122e-01  -1.9598330e-01  -7.8403393e-02   4.7246354e-02   1.6803317e-01   2.7152482e-01   3.4706920e-01   3.8689075e-01   3.8689075e-01   3.4706920e-01   2.7152482e-01   1.6803317e-01   4.7246354e-02  -7.8403393e-02  -1.9598330e-01  -2.9339122e-01  -3.6060122e-01  -3.9069558e-01  -3.8057677e-01  -3.3128629e-01  -2.4789747e-01  -1.3899328e-01  -1.5782904e-02   1.0905196e-01   2.2266241e-01   3.1335487e-01   3.7179461e-01   3.9196661e-01
   8.0466569e-02   7.6325473e-02   6.4328416e-02   4.5710221e-02   2.2387205e-02  -3.2400620e-03  -2.8533839e-02  -5.0890709e-02  -6.8009546e-02  -7.8128356e-02  -8.0205640e-02  -7.4027589e-02  -6.0230092e-02  -4.0233284e-02  -1.6095381e-02   9.6991731e-03   3.4495419e-02   5.5741152e-02   7.1249608e-02   7.9424548e-02   7.9424548e-02   7.1249608e-02   5.5741152e-02   3.4495419e-02   9.6991731e-03  -1.6095381e-02  -4.0233284e-02  -6.0230092e-02  -7.4027589e-02  -8.0205640e-02  -7.8128356e-02  -6.8009546e-02  -5.0890709e-02  -2.8533839e-02  -3.2400620e-03   2.2387205e-02   4.5710221e-02   6.4328416e-02   7.6325473e-02   8.0466569e-02
  -2.3931566e-01  -2.2699963e-01  -1.9131918e-01  -1.3594679e-01  -6.6581797e-02   9.6362702e-03   8.4862504e-02   1.5135409e-01   2.0226723e-01   2.3236159e-01   2.3853964e-01   2.2016549e-01   1.7913035e-01   1.1965783e-01   4.7869282e-02  -2.8846316e-02  -1.0259285e-01  -1.6577979e-01  -2.1190350e-01  -2.3621659e-01  -2.3621659e-01  -2.1190350e-01  -1.6577979e-01  -1.0259285e-01  -2.8846316e-02   4.7869282e-02   1.1965783e-01   1.7913035e-01   2.2016549e-01   2.3853964e-01   2.3236159e-01   2.0226723e-01   1.5135409e-01   8.4862504e-02   9.6362702e-03  -6.6581797e-02  -1.3594679e-01  -1.9131918e-01  -2.2699963e-01  -2.3931566e-01
  -5.3446583e-01  -5.0696031e-01  -4.2727484e-01  -3.0361119e-01  -1.4869773e-01   2.1520769e-02   1.8952419e-01   3.3802044e-01   4.5172522e-01   5.1893522e-01   5.3273272e-01   4.9169757e-01   4.0005342e-01   2.6723291e-01   1.0690690e-01  -6.4422736e-02  -2.2912152e-01  -3.7023749e-01  -4.7324599e-01  -5.2754463e-01  -5.2754463e-01  -4.7324599e-01  -3.7023749e-01  -2.2912152e-01  -6.4422736e-02   1.0690690e-01   2.6723291e-01   4.0005342e-01   4.9169757e-01   5.3273272e-01   5.1893522e-01   4.5172522e-01   3.3802044e-01   1.8952419e-01   2.1520769e-02  -1.4869773e-01  -3.0361119e-01  -4.2727484e-01  -5.0696031e-01  -5.3446583e-01
  -7.7460496e-01  -7.3474103e-01  -6.1925233e-01  -4.4002577e-01  -2.1550863e-01   3.1190197e-02   2.7467870e-01   4.8989533e-01   6.5468843e-01   7.5209635e-01   7.7209316e-01   7.1262064e-01   5.7980014e-01   3.8730248e-01   1.5494089e-01  -9.3368311e-02  -3.3206739e-01  -5.3658772e-01  -6.8587863e-01  -7.6457403e-01  -7.6457403e-01  -6.8587863e-01  -5.3658772e-01  -3.3206739e-01  -9.3368311e-02   1.5494089e-01   3.8730248e-01   5.7980014e-01   7.1262064e-01   7.7209316e-01   7.5209635e-01   6.5468843e-01   4.8989533e-01   2.7467870e-01   3.1190197e-02  -2.1550863e-01  -4.4002577e-01  -6.1925233e-01  -7.3474103e-01  -7.7460496e-01
  -9.3501624e-01  -8.8689698e-01  -7.4749197e-01  -5.3114977e-01  -2.6013785e-01   3.7649308e-02   3.3156133e-01   5.9134670e-01   7.9026646e-01   9.0784637e-01   9.3198427e-01   8.6019572e-01   6.9986971e-01   4.6750812e-01   1.8702727e-01  -1.1270375e-01  -4.0083451e-01  -6.4770852e-01  -8.2791577e-01  -9.2290803e-01  -9.2290803e-01  -8.2791577e-01  -6.4770852e-01  -4.0083451e-01  -1.1270375e-01   1.8702727e-01   4.6750812e-01   6.9986971e-01   8.6019572e-01   9.3198427e-01   9.0784637e-01   7.9026646e-01   5.9134670e-01   3.3156133e-01   3.7649308e-02  -2.6013785e-01  -5.3114977e-01  -7.4749197e-01  -8.8689698e-01  -9.3501624e-01
  -9.9918900e-01  -9.4776718e-01  -7.9879441e-01  -5.6760405e-01  -2.7799183e-01   4.0233284e-02   3.5431730e-01   6.3193246e-01   8.4450463e-01   9.7015438e-01   9.9594894e-01   9.1923334e-01   7.4790370e-01   4.9959450e-01   1.9986347e-01  -1.2043892e-01  -4.2834489e-01  -6.9216255e-01  -8.8473792e-01  -9.8624976e-01  -9.8624976e-01  -8.8473792e-01  -6.9216255e-01  -4.2834489e-01  -1.2043892e-01   1.9986347e-01   4.9959450e-01   7.4790370e-01   9.1923334e-01   9.9594894e-01   9.7015438e-01   8.4450463e-01   6.3193246e-01   3.5431730e-01   4.0233284e-02  -2.7799183e-01  -5.6760405e-01  -7.9879441e-01  -9.4776718e-01  -9.9918900e-01
  -9.6051811e-01  -9.1108643e-01  -7.6787925e-01  -5.4563648e-01  -2.6723291e-01   3.8676165e-02   3.4060442e-01   6.0747524e-01   8.1182038e-01   9.3260720e-01   9.5740345e-01   8.8365692e-01   7.1895813e-01   4.8025906e-01   1.9212830e-01  -1.1577766e-01  -4.1176697e-01  -6.6537429e-01  -8.5049655e-01  -9.4807965e-01  -9.4807965e-01  -8.5049655e-01  -6.6537429e-01  -4.1176697e-01  -1.1577766e-01   1.9212830e-01   4.8025906e-01   7.1895813e-01   8.8365692e-01   9.5740345e-01   9.3260720e-01   8.1182038e-01   6.0747524e-01   3.4060442e-01   3.8676165e-02  -2.6723291e-01  -5.4563648e-01  -7.6787925e-01  -9.1108643e-01  -9.6051811e-01
